AAA Polska spó³ka z ograniczon¹ odpowiedzialnoœci¹ sp. k.	Lista transakcji ksiêgi	23.09.2019	13:35:42	Strona 1
Data	Za³¹cznik	Wymiary	Tekst transakcji	Kwota	Waluta	Kwota waluty	Kwota w drugiej walucie
Konto ksiêgowe	6470000	Nazwa konta	401 Amortyzacja - Wyposa¿enie techniczne / urzadzenia
31.01.2019	FA-0753344	3	22050	inw3/2004	000								PLN	22,14	22,14	0,00
31.01.2019	FA-0753345	1	33930	inw15/2004	000								PLN	650,75	650,75	0,00
31.01.2019	FA-0753346	1	30200	0802/1/04	000								PLN	295,65	295,65	0,00
31.01.2019	FA-0753347	1	30200	0802/2/04	000								PLN	132,52	132,52	0,00
31.01.2019	FA-0753348	3	28010	0804/2/04	000								PLN	11,14	11,14	0,00
31.01.2019	FA-0753349	3	28010	0804/2/04	000								PLN	2,85	2,85	0,00
31.01.2019	FA-0753350	1	73100	0802/8/04	000								PLN	205,94	205,94	0,00
31.01.2019	FA-0753351	1	30200	0802/8/04	000								PLN	221,50	221,50	0,00
WIKA Polska spó³ka z ograniczon¹ odpowiedzialnoœci¹ sp. k.	Lista transakcji ksiêgi	23.09.2019	13:35:42	Strona 2
Data	Za³¹cznik	Wymiary	Tekst transakcji	Kwota	Waluta	Kwota waluty	Kwota w drugiej walucie
31.01.2019	FA-0753352	1	22120	0802/1/05	000								PLN	25,57	25,57	0,00
31.01.2019	FA-0753353	3	26020	0804/1/05	000								PLN	5,56	5,56	0,00
31.01.2019	FA-0753354	3	26090	0804/1/05	000								PLN	2,22	2,22	0,00
31.01.2019	FA-0753355	1	34300	0802/4/05	000								PLN	48,36	48,36	0,00
31.01.2019	FA-0753356	1	26020	0802/2/05	000								PLN	109,01	109,01	0,00
31.01.2019	FA-0753357	1	26090	0802/2/05	000								PLN	350,85	350,85	0,00
31.01.2019	FA-0753358	1	30200	0802/2/04	000								PLN	93,11	93,11	0,00
31.01.2019	FA-0753359	1	30200	0802/5/04	000								PLN	252,35	252,35	0,00
31.01.2019	FA-0753360	1	40000	0802/7/05	000								PLN	28,53	28,53	0,00
31.01.2019	FA-0753361	3	26010	0804/1/05	000								PLN	74,28	74,28	0,00
31.01.2019	FA-0753362	3	26010	0804/1/05	000								PLN	14,95	14,95	0,00
31.01.2019	FA-0753363	3	26010	0804/1/05	000								PLN	11,57	11,57	0,00
31.01.2019	FA-0753364	3	26010	0804/1/05	000								PLN	16,26	16,26	0,00
31.01.2019	FA-0753365	3	26010	0804/1/05	000								PLN	49,40	49,40	0,00
31.01.2019	FA-0753366	3	26010	0804/1/05	000								PLN	84,88	84,88	0,00
31.01.2019	FA-0753367	3	28010	0804/2/04	000								PLN	81,01	81,01	0,00
31.01.2019	FA-0753368	3	26140	0804/7/05	000								PLN	12,81	12,81	0,00
31.01.2019	FA-0753369	3	26140	0804/7/05	000								PLN	10,16	10,16	0,00
31.01.2019	FA-0753370	3	26140	0804/7/05	000								PLN	24,65	24,65	0,00
31.01.2019	FA-0753371	3	26140	0804/7/05	000								PLN	36,15	36,15	0,00
31.01.2019	FA-0753372	3	30200	0804/3/05	000								PLN	22,94	22,94	0,00
31.01.2019	FA-0753373	3	30200	0804/3/05	000								PLN	22,94	22,94	0,00
31.01.2019	FA-0753374	1	22090	808M2/1/15	000								PLN	101,79	101,79	0,00
31.01.2019	FA-0753375	5	22050	808M2/6/14	000								PLN	183,96	183,96	0,00
31.01.2019	FA-0753376	1	22090	808M2/3/15	000								PLN	240,88	240,88	0,00
31.01.2019	FA-0753377	1	22100	0802/3/05	000								PLN	52,63	52,63	0,00
31.01.2019	FA-0753378	5	22110	808M2/2/14	000								PLN	25,11	25,11	0,00
31.01.2019	FA-0753379	1	42000	0802/13/05	000								PLN	63,89	63,89	0,00
31.01.2019	FA-0753380	1	73100	0802/15/05	000								PLN	33,29	33,29	0,00
31.01.2019	FA-0753381	3	30200	0802/14/05	000								PLN	26,01	26,01	0,00
31.01.2019	FA-0753382	3	24150	0417/2/06	000	ZAKUP							PLN	11,48	11,48	0,00
31.01.2019	FA-0753383	3	25010	0804/3/05	000	ZAKUP							PLN	148,22	148,22	0,00
31.01.2019	FA-0753384	3	25010	0804/3/05	000	ZAKUP							PLN	9,53	9,53	0,00
31.01.2019	FA-0753385	3	25020	532M1/1/06	000								PLN	4,49	4,49	0,00
31.01.2019	FA-0753386	3	25020	532M1/2/06	000								PLN	8,98	8,98	0,00
31.01.2019	FA-0753387	3	25020	532M1/2/06	000								PLN	165,75	165,75	0,00
31.01.2019	FA-0753388	4	31700	0801/1/06	000								PLN	24,58	24,58	0,00
31.01.2019	FA-0753389	3	34400	808NZJ1/06	000			General					PLN	563,03	563,03	0,00
31.01.2019	FA-0753390	1	31700	800NZM2/06	000								PLN	366,13	366,13	0,00
31.01.2019	FA-0753391	3	25010	0804/3/05	000								PLN	8,92	8,92	0,00
31.01.2019	FA-0753392	3	25030	0804/1/06	000								PLN	8,55	8,55	0,00
31.01.2019	FA-0753393	3	25030	0804/1/06	000								PLN	16,68	16,68	0,00
31.01.2019	FA-0753394	1	34410	800NZJ2/07	000								PLN	261,01	261,01	0,00
31.01.2019	FA-0753395	3	24010	411M1/1/07	000								PLN	20,22	20,22	0,00
31.01.2019	FA-0753396	3	24040	411M1/1/07	000								PLN	12,19	12,19	0,00
31.01.2019	FA-0753397	3	24010	411M1/1/07	000								PLN	18,00	18,00	0,00
31.01.2019	FA-0753398	3	24010	411M1/1/07	000								PLN	25,48	25,48	0,00
31.01.2019	FA-0753399	1	30200	808NZ1/07	000								PLN	187,77	187,77	0,00
31.01.2019	FA-0753400	1	34400	808NZJ1/07	000								PLN	37,76	37,76	0,00
31.01.2019	FA-0753401	3	26070	532M7/2/07	000								PLN	9,43	9,43	0,00
31.01.2019	FA-0753402	1	23080	808M3/2/07	000								PLN	75,94	75,94	0,00
31.01.2019	FA-0753403	1	31700	800NZM2/07	000								PLN	193,43	193,43	0,00
31.01.2019	FA-0753404	1	31700	800NZM1/07	000								PLN	77,82	77,82	0,00
WIKA Polska spó³ka z ograniczon¹ odpowiedzialnoœci¹ sp. k.	Lista transakcji ksiêgi	23.09.2019	13:35:42	Strona 3
Data	Za³¹cznik	Wymiary	Tekst transakcji	Kwota	Waluta	Kwota waluty	Kwota w drugiej walucie
31.01.2019	FA-0753405	1	31700	800NZM1/07	000								PLN	80,60	80,60	0,00
31.01.2019	FA-0753406	1	31700	800NZM1/07	000								PLN	80,60	80,60	0,00
31.01.2019	FA-0753407	4	31700	800KWM1/07	000								PLN	22,16	22,16	0,00
31.01.2019	FA-0753408	3	22050	532M2/2/07	000								PLN	17,27	17,27	0,00
31.01.2019	FA-0753409	3	22060	532M2/1/07	000								PLN	5,86	5,86	0,00
31.01.2019	FA-0753410	3	22060	532M2/1/07	000								PLN	11,41	11,41	0,00
31.01.2019	FA-0753411	3	24090	808M1/4/07	000								PLN	9,24	9,24	0,00
31.01.2019	FA-0753412	3	24150	808M1/3/07	000								PLN	19,83	19,83	0,00
31.01.2019	FA-0753413	4	33710	808M7/1/07	000								PLN	23,66	23,66	0,00
31.01.2019	FA-0753414	4	33210	808M2/3/07	000								PLN	23,66	23,66	0,00
31.01.2019	FA-0753415	4	33610	808M6/1/07	000								PLN	23,66	23,66	0,00
31.01.2019	FA-0753416	4	28120	808M5/2/07	000								PLN	63,72	63,72	0,00
31.01.2019	FA-0753417	4	28120	808M5/2/07	000								PLN	63,72	63,72	0,00
31.01.2019	FA-0753418	4	28020	808M5/2/07	000								PLN	63,72	63,72	0,00
31.01.2019	FA-0753419	1	30200	808NZ1/07	000								PLN	180,93	180,93	0,00
31.01.2019	FA-0753420	1	31700	800NZM1/07	000								PLN	81,15	81,15	0,00
31.01.2019	FA-0753421	1	22110	808M2/5/07	000								PLN	30,26	30,26	0,00
31.01.2019	FA-0753422	1	22100	808M2/4/07	000								PLN	30,26	30,26	0,00
31.01.2019	FA-0753423	1	22100	808M2/4/07	000								PLN	30,26	30,26	0,00
31.01.2019	FA-0753424	1	22100	808M2/4/07	000								PLN	30,26	30,26	0,00
31.01.2019	FA-0753425	1	30200	808RL2/07	000								PLN	138,09	138,09	0,00
31.01.2019	FA-0753426	1	73100	800RL2/07	000								PLN	36,24	36,24	0,00
31.01.2019	FA-0753427	1	73100	800RL2/07	000								PLN	36,24	36,24	0,00
31.01.2019	FA-0753428	1	73100	800RL2/07	000								PLN	36,24	36,24	0,00
31.01.2019	FA-0753429	3	20110	808M7/2/07	000								PLN	4,09	4,09	0,00
31.01.2019	FA-0753430	3	25010	800M1/3/07	000								PLN	73,96	73,96	0,00
31.01.2019	FA-0753431	3	27100	808M7/13/7	000								PLN	40,31	40,31	0,00
31.01.2019	FA-0753432	3	26180	808M7/14/7	000								PLN	45,99	45,99	0,00
31.01.2019	FA-0753433	3	26180	808M7/19/7	000								PLN	32,86	32,86	0,00
31.01.2019	FA-0753434	3	26190	808M7/16/7	000								PLN	11,25	11,25	0,00
31.01.2019	FA-0753435	3	26190	808M7/17/7	000								PLN	22,96	22,96	0,00
31.01.2019	FA-0753436	3	26190	808M7/20/7	000								PLN	64,05	64,05	0,00
31.01.2019	FA-0753437	3	26190	808M7/3/07	000								PLN	34,06	34,06	0,00
31.01.2019	FA-0753438	3	26190	808M7/4/07	000								PLN	10,99	10,99	0,00
31.01.2019	FA-0753439	3	26190	808M7/5/07	000								PLN	570,52	570,52	0,00
31.01.2019	FA-0753440	3	26190	808M7/6/07	000								PLN	12,58	12,58	0,00
31.01.2019	FA-0753441	3	26190	808M7/7/07	000								PLN	14,66	14,66	0,00
31.01.2019	FA-0753442	3	26180	808M7/9/07	000								PLN	17,19	17,19	0,00
31.01.2019	FA-0753443	3	26180	808M7/12/7	000								PLN	977,45	977,45	0,00
31.01.2019	FA-0753444	5	31700	808KWM1/08	000								PLN	450,73	450,73	0,00
31.01.2019	FA-0753445	1	30200	800RL2/07	000								PLN	44,24	44,24	0,00
31.01.2019	FA-0753446	1	30200	800RL2/07	000								PLN	31,96	31,96	0,00
31.01.2019	FA-0753447	1	30200	800RL2/07	000								PLN	39,41	39,41	0,00
31.01.2019	FA-0753448	1	30200	800RL2/07	000								PLN	31,95	31,95	0,00
31.01.2019	FA-0753449	4	33410	808M1/6/07	000								PLN	26,33	26,33	0,00
31.01.2019	FA-0753450	4	33810	808M5/3/07	000								PLN	26,11	26,11	0,00
31.01.2019	FA-0753451	3	27100	808M7/10/7	000								PLN	2,20	2,20	0,00
31.01.2019	FA-0753452	3	27100	808M7/10/7	000								PLN	2,20	2,20	0,00
31.01.2019	FA-0753453	3	27100	808M7/10/7	000								PLN	2,20	2,20	0,00
31.01.2019	FA-0753454	3	27100	808M7/10/7	000								PLN	2,20	2,20	0,00
31.01.2019	FA-0753455	1	30200	808RL1/08	000								PLN	302,75	302,75	0,00
31.01.2019	FA-0753456	1	34110	800NZJ2/08	000								PLN	22,87	22,87	0,00
31.01.2019	FA-0753457	3	26050	808M6/1/08	000								PLN	35,35	35,35	0,00
WIKA Polska spó³ka z ograniczon¹ odpowiedzialnoœci¹ sp. k.	Lista transakcji ksiêgi	23.09.2019	13:35:42	Strona 4
Data	Za³¹cznik	Wymiary	Tekst transakcji	Kwota	Waluta	Kwota waluty	Kwota w drugiej walucie
31.01.2019	FA-0753458	1	42100	808NI1/08	000								PLN	91,45	91,45	0,00
31.01.2019	FA-0753459	1	34410	800NZJ4/08	000								PLN	36,45	36,45	0,00
31.01.2019	FA-0753460	5	27060	800M7/1/11	000								PLN	49,50	49,50	0,00
31.01.2019	FA-0753461	3	26180	808M7/11/7	000								PLN	4,00	4,00	0,00
31.01.2019	FA-0753462	3	27110	808M7/15/7	000								PLN	3,36	3,36	0,00
31.01.2019	FA-0753463	1	30200	808RL10/08	000								PLN	33,26	33,26	0,00
31.01.2019	FA-0753464	1	30200	800RL2/07	000								PLN	42,10	42,10	0,00
31.01.2019	FA-0753465	1	30200	800RL2/07	000								PLN	42,10	42,10	0,00
31.01.2019	FA-0753466	1	30200	800RL2/07	000								PLN	42,10	42,10	0,00
31.01.2019	FA-0753467	1	30200	800RL2/07	000								PLN	137,43	137,43	0,00
31.01.2019	FA-0753468	1	31210	808RUR3/08	000								PLN	27,74	27,74	0,00
31.01.2019	FA-0753469	3	34400	800NKJ3/08	000								PLN	526,01	526,01	0,00
31.01.2019	FA-0753470	1	33930	808M9/2/08	000								PLN	870,99	870,99	0,00
31.01.2019	FA-0753471	1	73100	800RL1/08	000								PLN	47,25	47,25	0,00
31.01.2019	FA-0753472	1	33620	808M6/2/08	000								PLN	62,24	62,24	0,00
31.01.2019	FA-0753473	1	33620	808M6/3/08	000								PLN	111,07	111,07	0,00
31.01.2019	FA-0753474	3	21090	800M10/1/8	000								PLN	314,31	314,31	0,00
31.01.2019	FA-0753475	3	21090	800M10/2/8	000								PLN	14,69	14,69	0,00
31.01.2019	FA-0753476	1	22090	808M2/1/08	000								PLN	38,39	38,39	0,00
31.01.2019	FA-0753477	1	22090	808M2/1/08	000								PLN	38,39	38,39	0,00
31.01.2019	FA-0753478	1	22090	808M2/1/08	000								PLN	38,39	38,39	0,00
31.01.2019	FA-0753479	1	22090	808M2/2/08	000								PLN	95,73	95,73	0,00
31.01.2019	FA-0753480	3	31700	800NZM1/09	000								PLN	13,14	13,14	0,00
31.01.2019	FA-0753481	3	31700	800NZM2/09	000								PLN	13,14	13,14	0,00
31.01.2019	FA-0753482	3	31700	800NZM3/09	000								PLN	29,83	29,83	0,00
31.01.2019	FA-0753483	3	31700	800NZM4/09	000								PLN	1 005,34	1 005,34	0,00
31.01.2019	FA-0753484	3	31700	800NZM5/09	000								PLN	964,57	964,57	0,00
31.01.2019	FA-0753485	3	31700	800NZM6/09	000								PLN	816,73	816,73	0,00
31.01.2019	FA-0753486	3	31700	800NZM7/09	000								PLN	673,07	673,07	0,00
31.01.2019	FA-0753487	3	31700	800NZM8/09	000								PLN	629,54	629,54	0,00
31.01.2019	FA-0753488	3	31700	800NZM10/9	000								PLN	421,79	421,79	0,00
31.01.2019	FA-0753489	3	31700	800NZM11/9	000								PLN	267,20	267,20	0,00
31.01.2019	FA-0753490	3	31700	800NZM12/9	000								PLN	254,97	254,97	0,00
31.01.2019	FA-0753491	3	31700	800NZM13/9	000								PLN	241,44	241,44	0,00
31.01.2019	FA-0753492	3	31700	800NZM14/9	000								PLN	222,32	222,32	0,00
31.01.2019	FA-0753493	3	31700	800NZM15/9	000								PLN	205,58	205,58	0,00
31.01.2019	FA-0753494	3	31700	800NZM16/9	000								PLN	199,71	199,71	0,00
31.01.2019	FA-0753495	3	31700	800NZM17/9	000								PLN	194,10	194,10	0,00
31.01.2019	FA-0753496	3	31700	800NZM18/9	000								PLN	255,93	255,93	0,00
31.01.2019	FA-0753497	3	31700	800NZM19/9	000								PLN	189,27	189,27	0,00
31.01.2019	FA-0753498	3	31700	800NZM20/9	000								PLN	188,49	188,49	0,00
31.01.2019	FA-0753499	3	31700	800NZM21/9	000								PLN	186,23	186,23	0,00
31.01.2019	FA-0753500	3	31700	800NZM22/9	000								PLN	178,71	178,71	0,00
31.01.2019	FA-0753501	3	31700	800NZM23/9	000								PLN	177,12	177,12	0,00
31.01.2019	FA-0753502	3	31700	800NZM24/9	000								PLN	174,03	174,03	0,00
31.01.2019	FA-0753503	3	31700	800NZM25/9	000								PLN	416,37	416,37	0,00
31.01.2019	FA-0753504	3	31700	800NZM26/9	000								PLN	382,29	382,29	0,00
31.01.2019	FA-0753505	3	31700	800NZM27/9	000								PLN	152,72	152,72	0,00
31.01.2019	FA-0753506	3	31700	800NZM28/9	000								PLN	143,43	143,43	0,00
31.01.2019	FA-0753507	3	31700	800NZM29/9	000								PLN	140,48	140,48	0,00
31.01.2019	FA-0753508	3	31700	800NZM30/9	000								PLN	135,42	135,42	0,00
31.01.2019	FA-0753509	3	31700	800NZM31/9	000								PLN	131,75	131,75	0,00
31.01.2019	FA-0753510	3	31700	800NZM32/9	000								PLN	128,86	128,86	0,00
WIKA Polska spó³ka z ograniczon¹ odpowiedzialnoœci¹ sp. k.	Lista transakcji ksiêgi	23.09.2019	13:35:42	Strona 5
Data	Za³¹cznik	Wymiary	Tekst transakcji	Kwota	Waluta	Kwota waluty	Kwota w drugiej walucie
31.01.2019	FA-0753511	3	31700	800NZM33/9	000								PLN	126,43	126,43	0,00
31.01.2019	FA-0753512	3	31700	800NZM34/9	000								PLN	123,94	123,94	0,00
31.01.2019	FA-0753513	3	31700	800NZM35/9	000								PLN	122,50	122,50	0,00
31.01.2019	FA-0753514	3	31700	800NZM36/9	000								PLN	121,95	121,95	0,00
31.01.2019	FA-0753515	3	31700	800NZM37/9	000								PLN	120,59	120,59	0,00
31.01.2019	FA-0753516	3	31700	800NZM38/9	000								PLN	120,44	120,44	0,00
31.01.2019	FA-0753517	3	31700	800NZM39/9	000								PLN	147,84	147,84	0,00
31.01.2019	FA-0753518	3	31700	800NZM40/9	000								PLN	115,56	115,56	0,00
31.01.2019	FA-0753519	3	31700	800NZM41/9	000								PLN	115,53	115,53	0,00
31.01.2019	FA-0753520	3	31700	800NZM42/9	000								PLN	115,01	115,01	0,00
31.01.2019	FA-0753521	3	31700	800NZM43/9	000								PLN	113,10	113,10	0,00
31.01.2019	FA-0753522	3	31700	800NZM44/9	000								PLN	112,67	112,67	0,00
31.01.2019	FA-0753523	3	31700	800NZM45/9	000								PLN	108,79	108,79	0,00
31.01.2019	FA-0753524	3	31700	800NZM46/9	000								PLN	108,67	108,67	0,00
31.01.2019	FA-0753525	3	31700	800NZM47/9	000								PLN	103,38	103,38	0,00
31.01.2019	FA-0753526	3	31700	800NZM48/9	000								PLN	103,12	103,12	0,00
31.01.2019	FA-0753527	3	31700	800NZM49/9	000								PLN	102,51	102,51	0,00
31.01.2019	FA-0753528	3	31700	800NZM50/9	000								PLN	101,99	101,99	0,00
31.01.2019	FA-0753529	3	31700	800NZM51/9	000								PLN	100,32	100,32	0,00
31.01.2019	FA-0753530	5	31700	800NZM52/9	000								PLN	133,17	133,17	0,00
31.01.2019	FA-0753531	3	31700	800NZM53/9	000								PLN	96,33	96,33	0,00
31.01.2019	FA-0753532	3	31700	800NZM54/9	000								PLN	96,12	96,12	0,00
31.01.2019	FA-0753533	3	31700	800NZM55/9	000								PLN	93,98	93,98	0,00
31.01.2019	FA-0753534	3	31700	800NZM56/9	000								PLN	90,34	90,34	0,00
31.01.2019	FA-0753535	3	31700	800NZM57/9	000								PLN	89,59	89,59	0,00
31.01.2019	FA-0753536	3	31700	800NZM58/9	000								PLN	88,52	88,52	0,00
31.01.2019	FA-0753537	3	31700	800NZM59/9	000								PLN	85,02	85,02	0,00
31.01.2019	FA-0753538	3	31700	800NZM60/9	000								PLN	82,91	82,91	0,00
31.01.2019	FA-0753539	3	31700	800NZM61/9	000								PLN	82,50	82,50	0,00
31.01.2019	FA-0753540	3	31700	800NZM62/9	000								PLN	81,98	81,98	0,00
31.01.2019	FA-0753541	3	31700	800NZM63/9	000								PLN	78,74	78,74	0,00
31.01.2019	FA-0753542	3	27070	800NZM64/9	000								PLN	77,56	77,56	0,00
31.01.2019	FA-0753543	3	31700	800NZM65/9	000								PLN	96,49	96,49	0,00
31.01.2019	FA-0753544	3	31700	800NZM66/9	000								PLN	74,23	74,23	0,00
31.01.2019	FA-0753545	3	31700	800NZM67/9	000								PLN	71,17	71,17	0,00
31.01.2019	FA-0753546	3	31700	800NZM68/9	000								PLN	67,41	67,41	0,00
31.01.2019	FA-0753547	3	31700	800NZM69/9	000								PLN	67,09	67,09	0,00
31.01.2019	FA-0753548	3	31700	800NZM70/9	000								PLN	65,24	65,24	0,00
31.01.2019	FA-0753549	3	31700	800NZM71/9	000								PLN	64,08	64,08	0,00
31.01.2019	FA-0753550	3	31700	800NZM72/9	000								PLN	63,68	63,68	0,00
31.01.2019	FA-0753551	3	31700	800NZM73/9	000								PLN	63,50	63,50	0,00
31.01.2019	FA-0753552	3	31700	800NZM74/9	000								PLN	63,04	63,04	0,00
31.01.2019	FA-0753553	3	31700	800NZM75/9	000								PLN	60,44	60,44	0,00
31.01.2019	FA-0753554	3	31700	800NZM76/9	000								PLN	58,82	58,82	0,00
31.01.2019	FA-0753555	3	31700	800NZM77/9	000			General					PLN	89,28	89,28	0,00
31.01.2019	FA-0753556	3	31700	800NZM78/9	000								PLN	72,79	72,79	0,00
31.01.2019	FA-0753557	3	31700	800NZM79/9	000								PLN	53,87	53,87	0,00
31.01.2019	FA-0753558	3	31700	800NZM80/9	000								PLN	53,50	53,50	0,00
31.01.2019	FA-0753559	3	31700	800NZM81/9	000								PLN	52,92	52,92	0,00
31.01.2019	FA-0753560	3	31700	800NZM82/9	000								PLN	83,01	83,01	0,00
31.01.2019	FA-0753561	3	31700	800NZM83/9	000								PLN	49,88	49,88	0,00
31.01.2019	FA-0753562	3	31700	800NZM84/9	000								PLN	49,57	49,57	0,00
31.01.2019	FA-0753563	3	31700	800NZM85/9	000								PLN	46,41	46,41	0,00
WIKA Polska spó³ka z ograniczon¹ odpowiedzialnoœci¹ sp. k.	Lista transakcji ksiêgi	23.09.2019	13:35:42	Strona 6
Data	Za³¹cznik	Wymiary	Tekst transakcji	Kwota	Waluta	Kwota waluty	Kwota w drugiej walucie
31.01.2019	FA-0753564	3	31700	800NZM86/9	000								PLN	44,79	44,79	0,00
31.01.2019	FA-0753565	3	31700	800NZM87/9	000								PLN	42,74	42,74	0,00
31.01.2019	FA-0753566	3	31700	800NZM88/9	000								PLN	41,99	41,99	0,00
31.01.2019	FA-0753567	3	31700	800NZM89/9	000								PLN	40,08	40,08	0,00
31.01.2019	FA-0753568	3	31700	800NZM90/9	000								PLN	39,36	39,36	0,00
31.01.2019	FA-0753569	3	31700	800NZM91/9	000								PLN	37,25	37,25	0,00
31.01.2019	FA-0753570	3	31700	800NZM92/9	000								PLN	37,02	37,02	0,00
31.01.2019	FA-0753571	3	31700	800NZM93/9	000								PLN	34,62	34,62	0,00
31.01.2019	FA-0753572	5	31700	800NZM94/9	000								PLN	56,01	56,01	0,00
31.01.2019	FA-0753573	3	31700	800NZM95/9	000								PLN	32,79	32,79	0,00
31.01.2019	FA-0753574	3	31700	800NZM96/9	000								PLN	30,94	30,94	0,00
31.01.2019	FA-0753575	3	31700	800NZM97/9	000								PLN	30,94	30,94	0,00
31.01.2019	FA-0753576	3	31700	800NZM98/9	000								PLN	30,07	30,07	0,00
31.01.2019	FA-0753577	3	31700	800NZM99/9	000								PLN	29,24	29,24	0,00
31.01.2019	FA-0753578	3	31700	800NZM1009	000								PLN	28,46	28,46	0,00
31.01.2019	FA-0753579	3	31700	800NZM1019	000								PLN	27,96	27,96	0,00
31.01.2019	FA-0753580	3	31700	800NZM1029	000								PLN	27,70	27,70	0,00
31.01.2019	FA-0753581	3	31700	800NZM1039	000								PLN	26,46	26,46	0,00
31.01.2019	FA-0753582	3	31700	800NZM1049	000								PLN	25,51	25,51	0,00
31.01.2019	FA-0753583	3	31700	800NZM1059	000								PLN	24,18	24,18	0,00
31.01.2019	FA-0753584	3	31700	800NZM1069	000								PLN	19,66	19,66	0,00
31.01.2019	FA-0753585	3	31700	800NZM1079	000								PLN	16,54	16,54	0,00
31.01.2019	FA-0753586	3	31700	800NZM1089	000								PLN	15,73	15,73	0,00
31.01.2019	FA-0753587	3	31700	800NZM1099	000								PLN	15,24	15,24	0,00
31.01.2019	FA-0753588	3	31700	800NZM1109	000								PLN	13,91	13,91	0,00
31.01.2019	FA-0753589	3	31700	800NZM1119	000								PLN	12,35	12,35	0,00
31.01.2019	FA-0753590	3	31700	800RRT1/09	000								PLN	38,81	38,81	0,00
31.01.2019	FA-0753591	3	26050	808M6/1/09	000								PLN	10,90	10,90	0,00
31.01.2019	FA-0753592	3	26110	808M6/2/09	000								PLN	10,93	10,93	0,00
31.01.2019	FA-0753593	1	73100	808MGL1/09	000								PLN	62,76	62,76	0,00
31.01.2019	FA-0753594	5	31700	800KWM2/08	000								PLN	38,82	38,82	0,00
31.01.2019	FA-0753595	1	31700	800NZM3/08	000								PLN	194,54	194,54	0,00
